age_numeric,category,ci_lower,ci_upper,mean
10,dog,-2.8629707664827215,-1.9564722555549832,-2.4039950092884985
10,elephant,-1.7692486638777478,-0.4877191499012065,-1.1150463150709427
10,face,-2.451510986911165,-1.6459677550467793,-2.0327658156473105
10,fish,-1.3495185824306746,-0.33627209536496683,-0.8611889443724418
10,frog,-2.814272587375256,-2.0671865183002027,-2.4610702791830112
10,hand,-0.40526850440650014,0.9486203118716872,0.3037135248696852
10,hat,-1.9955455552608912,-0.769383732749802,-1.4036107730538163
10,horse,-1.7392648566600646,-0.7039650924323196,-1.2480321633269678
10,house,0.416229800607249,1.5946702022609085,1.0364537293854101
10,ice.cream,-1.4159891939045037,0.4442877658978893,-0.5273437187141297
10,key,-3.5285008418416135,-2.7074001985870377,-3.1002422235781277
10,lamp,-2.0949775735844964,-0.7937160444198519,-1.4746117021841527
10,mushroom,-1.3254688931129686,0.14843871600804498,-0.5875901784158105
10,octopus,-3.086806439043653,-1.7432141876250482,-2.437608921695828
10,person,-2.3266126417065247,-1.7386810554728185,-2.0300031670342302
10,phone,-3.0061223495415264,-2.3222722668411415,-2.6668640924688267
10,piano,-4.500221509394052,-2.829902187156918,-3.7340227691299144
10,rabbit,-0.9271676186492351,0.4286059890829118,-0.2401321914004285
10,scissors,-1.7975167597859996,-1.1083403318304157,-1.4738772056015135
10,sheep,-1.446693344512778,-0.179285859561858,-0.8042762154134115
10,snail,0.7196580617300585,1.848259995420142,1.2805134765698232
10,spider,-0.9247818315532992,0.6822545464312116,-0.1269822338260757
10,tiger,-4.988985022547075,-4.272469845460916,-4.6449833266225795
10,train,-3.3972507001610066,-2.1427379288322372,-2.782999255419374
10,tree,-2.1415116011710347,-1.0015634224582803,-1.5619778279549663
10,watch,-3.072327184414084,-2.01338130071097,-2.569692681050342
10,whale,-3.0439059977162306,-2.109366231630249,-2.5808496193862123
