sketch_path,filename,category,age_numeric,gameType,count_parts,count_unint,count_strokes,model_correct,kid_correct,log_odds,count_parts_bin
camel_sketch_age6_cdm_run_v51557603763356,camel_sketch_age6_cdm_run_v51557603763356.png,camel,6,big_animals,7,1,13,1,0.6666666666666666,-0.6660871725505038,1
camel_sketch_age6_cdm_run_v51558127284067,camel_sketch_age6_cdm_run_v51558127284067.png,camel,6,big_animals,7,1,18,1,0.4666666666666667,-0.48262552064064906,1
camel_sketch_age6_cdm_run_v51558307797546,camel_sketch_age6_cdm_run_v51558307797546.png,camel,6,big_animals,6,0,12,0,0.625,-1.1388362101638287,1
camel_sketch_age6_cdm_run_v51558721333476,camel_sketch_age6_cdm_run_v51558721333476.png,camel,6,big_animals,6,1,12,1,0.4,-0.9186319884250631,1
camel_sketch_age6_cdm_run_v51558908515152,camel_sketch_age6_cdm_run_v51558908515152.png,camel,6,big_animals,5,0,7,0,0.5555555555555556,-1.3066630411068003,1
camel_sketch_age6_cdm_run_v51558989731046,camel_sketch_age6_cdm_run_v51558989731046.png,camel,6,big_animals,8,0,8,1,0.45454545454545453,-0.5921064367842723,1
camel_sketch_age6_cdm_run_v51558995710482,camel_sketch_age6_cdm_run_v51558995710482.png,camel,6,big_animals,5,0,10,0,0.5714285714285714,-0.9244057180124994,1
camel_sketch_age6_cdm_run_v51560203356997,camel_sketch_age6_cdm_run_v51560203356997.png,camel,6,big_animals,3,0,4,0,0,-0.8493225176413088,1
camel_sketch_age6_cdm_run_v51560468264630,camel_sketch_age6_cdm_run_v51560468264630.png,camel,6,big_animals,4,0,5,0,0,-1.811536584054689,1
camel_sketch_age7_cdm_run_v51551381097422,camel_sketch_age7_cdm_run_v51551381097422.png,camel,7,big_animals,0,1,1,1,0.25,-0.38955777418075,1
camel_sketch_age7_cdm_run_v51551561324997,camel_sketch_age7_cdm_run_v51551561324997.png,camel,7,big_animals,6,0,7,1,0.09090909090909091,-0.19077605665251765,1
camel_sketch_age7_cdm_run_v51551562071311,camel_sketch_age7_cdm_run_v51551562071311.png,camel,7,big_animals,6,1,9,0,0.5625,-0.5834475397637767,1
camel_sketch_age7_cdm_run_v51552766143250,camel_sketch_age7_cdm_run_v51552766143250.png,camel,7,big_animals,2,1,5,1,0.25,-0.18903486269670894,1
camel_sketch_age7_cdm_run_v51553105370875,camel_sketch_age7_cdm_run_v51553105370875.png,camel,7,big_animals,8,0,11,1,0.6,-0.1553275642416906,1
camel_sketch_age7_cdm_run_v51553374525535,camel_sketch_age7_cdm_run_v51553374525535.png,camel,7,big_animals,4,1,6,0,0.2857142857142857,-0.7373654782882915,1
camel_sketch_age7_cdm_run_v51553717746402,camel_sketch_age7_cdm_run_v51553717746402.png,camel,7,big_animals,8,0,8,1,0.8,7.513494473542897e-4,1
camel_sketch_age7_cdm_run_v51554228441546,camel_sketch_age7_cdm_run_v51554228441546.png,camel,7,big_animals,4,0,6,1,0.3333333333333333,-0.39719718635294315,1
camel_sketch_age7_cdm_run_v51554232502115,camel_sketch_age7_cdm_run_v51554232502115.png,camel,7,big_animals,4,0,5,0,0.6363636363636364,-0.6737703017103808,1
camel_sketch_age7_cdm_run_v51554236668184,camel_sketch_age7_cdm_run_v51554236668184.png,camel,7,big_animals,4,1,12,0,0.2777777777777778,-1.1842156543880646,1
camel_sketch_age7_cdm_run_v51554410715695,camel_sketch_age7_cdm_run_v51554410715695.png,camel,7,big_animals,2,1,11,1,0.25,-0.46545688731034573,1
camel_sketch_age7_cdm_run_v51554411233731,camel_sketch_age7_cdm_run_v51554411233731.png,camel,7,big_animals,9,0,12,0,0.5555555555555556,-0.8683682017371042,1
camel_sketch_age7_cdm_run_v51554920658699,camel_sketch_age7_cdm_run_v51554920658699.png,camel,7,big_animals,4,0,5,1,0.125,-0.5483803407050638,1
camel_sketch_age7_cdm_run_v51555442811700,camel_sketch_age7_cdm_run_v51555442811700.png,camel,7,big_animals,4,0,5,0,0.07692307692307693,-0.961256481666698,1
camel_sketch_age7_cdm_run_v51555454938377,camel_sketch_age7_cdm_run_v51555454938377.png,camel,7,big_animals,6,0,9,1,0.5454545454545454,-0.490945889251389,1
camel_sketch_age7_cdm_run_v51556142211513,camel_sketch_age7_cdm_run_v51556142211513.png,camel,7,big_animals,4,1,7,1,0.2222222222222222,-0.543771373083422,1
camel_sketch_age7_cdm_run_v51556232860529,camel_sketch_age7_cdm_run_v51556232860529.png,camel,7,big_animals,3,0,4,1,0.7142857142857143,-0.3321260406155041,1
camel_sketch_age7_cdm_run_v51556493206239,camel_sketch_age7_cdm_run_v51556493206239.png,camel,7,big_animals,4,0,8,1,1,-0.12352413322675243,1
camel_sketch_age7_cdm_run_v51558120102935,camel_sketch_age7_cdm_run_v51558120102935.png,camel,7,big_animals,6,0,6,1,0.9375,0.3739315789290257,1
camel_sketch_age7_cdm_run_v51558296117239,camel_sketch_age7_cdm_run_v51558296117239.png,camel,7,big_animals,5,0,5,1,0.8181818181818182,-0.08232361162003175,1
camel_sketch_age7_cdm_run_v51558305549049,camel_sketch_age7_cdm_run_v51558305549049.png,camel,7,big_animals,4,0,4,1,0.75,0.09207065051099622,1
camel_sketch_age7_cdm_run_v51558477461719,camel_sketch_age7_cdm_run_v51558477461719.png,camel,7,big_animals,0,1,1,1,0.375,-0.42323952260456577,1
camel_sketch_age7_cdm_run_v51558814173007,camel_sketch_age7_cdm_run_v51558814173007.png,camel,7,big_animals,6,0,8,1,0.4666666666666667,-0.4588553034748358,1
camel_sketch_age7_cdm_run_v51558907969867,camel_sketch_age7_cdm_run_v51558907969867.png,camel,7,big_animals,4,0,10,0,0.5,-0.9325601473723907,1
camel_sketch_age7_cdm_run_v51559074038142,camel_sketch_age7_cdm_run_v51559074038142.png,camel,7,big_animals,6,0,6,0,0.8461538461538461,-1.5178275168210402,1
camel_sketch_age7_cdm_run_v51559585037762,camel_sketch_age7_cdm_run_v51559585037762.png,camel,7,big_animals,2,1,4,1,0.7647058823529411,-0.5054769930922979,1
camel_sketch_age7_cdm_run_v51560036993322,camel_sketch_age7_cdm_run_v51560036993322.png,camel,7,big_animals,4,0,9,1,0.5,-0.2076996477708749,1
camel_sketch_age7_cdm_run_v51560118443536,camel_sketch_age7_cdm_run_v51560118443536.png,camel,7,big_animals,3,0,5,1,0.2857142857142857,-0.6436426215042318,1
camel_sketch_age7_cdm_run_v51560124695404,camel_sketch_age7_cdm_run_v51560124695404.png,camel,7,big_animals,3,0,3,1,0.5714285714285714,-0.2849578653527384,1
camel_sketch_age7_cdm_run_v51560288023642,camel_sketch_age7_cdm_run_v51560288023642.png,camel,7,big_animals,2,0,4,0,0.6428571428571429,-1.3067083833506403,1
camel_sketch_age8_cdm_run_v51551383733410,camel_sketch_age8_cdm_run_v51551383733410.png,camel,8,big_animals,6,0,6,1,1,-0.2730016490907413,1
camel_sketch_age8_cdm_run_v51551647564292,camel_sketch_age8_cdm_run_v51551647564292.png,camel,8,big_animals,3,0,3,1,0.42857142857142855,-0.3628013932402715,1
camel_sketch_age8_cdm_run_v51551652192769,camel_sketch_age8_cdm_run_v51551652192769.png,camel,8,big_animals,6,0,13,0,0.5714285714285714,-1.117564149156493,1
camel_sketch_age8_cdm_run_v51551909728765,camel_sketch_age8_cdm_run_v51551909728765.png,camel,8,big_animals,0,1,2,0,0.14285714285714285,-2.2924029117587343,1
camel_sketch_age8_cdm_run_v51552157094166,camel_sketch_age8_cdm_run_v51552157094166.png,camel,8,big_animals,7,0,9,1,0.25,-0.3434182581307844,1
camel_sketch_age8_cdm_run_v51552686589193,camel_sketch_age8_cdm_run_v51552686589193.png,camel,8,big_animals,7,1,10,1,0.6428571428571429,-0.06201867562698401,1
camel_sketch_age8_cdm_run_v51552688264721,camel_sketch_age8_cdm_run_v51552688264721.png,camel,8,big_animals,0,1,3,0,0.125,-0.4927560197473844,1
camel_sketch_age8_cdm_run_v51553893238574,camel_sketch_age8_cdm_run_v51553893238574.png,camel,8,big_animals,7,0,8,0,0.75,-1.428202234753748,1
camel_sketch_age8_cdm_run_v51554063734121,camel_sketch_age8_cdm_run_v51554063734121.png,camel,8,big_animals,5,0,5,0,0.631578947368421,-1.3547818503756013,1
camel_sketch_age8_cdm_run_v51554317223964,camel_sketch_age8_cdm_run_v51554317223964.png,camel,8,big_animals,6,0,14,0,0.2,-1.64577611557635,1
camel_sketch_age8_cdm_run_v51554331048921,camel_sketch_age8_cdm_run_v51554331048921.png,camel,8,big_animals,1,1,2,1,0.5714285714285714,-0.500698772838865,1
camel_sketch_age8_cdm_run_v51554669213832,camel_sketch_age8_cdm_run_v51554669213832.png,camel,8,big_animals,7,0,8,1,0.46153846153846156,-0.35407149156831563,1
camel_sketch_age8_cdm_run_v51554670890273,camel_sketch_age8_cdm_run_v51554670890273.png,camel,8,big_animals,7,0,10,1,0.8571428571428571,-0.06264668017443566,1
camel_sketch_age8_cdm_run_v51554842554303,camel_sketch_age8_cdm_run_v51554842554303.png,camel,8,big_animals,1,0,1,0,0.45454545454545453,-1.4335911452601269,1
camel_sketch_age8_cdm_run_v51555186632265,camel_sketch_age8_cdm_run_v51555186632265.png,camel,8,big_animals,0,1,2,0,0.23076923076923078,-0.4592924458430031,1
camel_sketch_age8_cdm_run_v51555443263070,camel_sketch_age8_cdm_run_v51555443263070.png,camel,8,big_animals,9,0,18,0,0.625,-0.8424785987806537,1
camel_sketch_age8_cdm_run_v51555537028415,camel_sketch_age8_cdm_run_v51555537028415.png,camel,8,big_animals,7,1,10,1,0.3,-0.6146423276454236,1
camel_sketch_age8_cdm_run_v51557003502778,camel_sketch_age8_cdm_run_v51557003502778.png,camel,8,big_animals,1,0,2,1,0.5882352941176471,0.07765409608636616,1
camel_sketch_age8_cdm_run_v51557699462594,camel_sketch_age8_cdm_run_v51557699462594.png,camel,8,big_animals,5,0,7,0,0.5833333333333334,-1.14050850126365,1
camel_sketch_age8_cdm_run_v51558037997656,camel_sketch_age8_cdm_run_v51558037997656.png,camel,8,big_animals,5,0,8,0,0.5,-1.1319136689255378,1
camel_sketch_age8_cdm_run_v51559330860169,camel_sketch_age8_cdm_run_v51559330860169.png,camel,8,big_animals,7,0,7,1,0.8421052631578947,-0.15643731317091666,1
camel_sketch_age8_cdm_run_v51559331520095,camel_sketch_age8_cdm_run_v51559331520095.png,camel,8,big_animals,0,1,6,0,0.125,-0.9505002442613235,1
camel_sketch_age8_cdm_run_v51559501707942,camel_sketch_age8_cdm_run_v51559501707942.png,camel,8,big_animals,4,0,6,0,0.4166666666666667,-1.085102852670507,1
camel_sketch_age8_cdm_run_v51559930598927,camel_sketch_age8_cdm_run_v51559930598927.png,camel,8,big_animals,4,0,4,1,0.2857142857142857,-0.31599273046543436,1
camel_sketch_age8_cdm_run_v51560034813454,camel_sketch_age8_cdm_run_v51560034813454.png,camel,8,big_animals,7,1,18,1,0.5,-0.6376528589344932,1
camel_sketch_age8_cdm_run_v51560113198854,camel_sketch_age8_cdm_run_v51560113198854.png,camel,8,big_animals,7,0,7,1,0.5833333333333334,-0.12534615009299632,1
camel_sketch_age8_cdm_run_v51560274881372,camel_sketch_age8_cdm_run_v51560274881372.png,camel,8,big_animals,6,0,8,1,0.4375,-0.3754751809892393,1
camel_sketch_age8_cdm_run_v51560360418558,camel_sketch_age8_cdm_run_v51560360418558.png,camel,8,big_animals,1,1,2,1,0.5,-0.5111137637818839,1
camel_sketch_age8_cdm_run_v51560538640461,camel_sketch_age8_cdm_run_v51560538640461.png,camel,8,big_animals,7,0,10,1,0.8,-0.21725295163896816,1
car_sketch_age4_cdm_run_v31526162026170,car_sketch_age4_cdm_run_v31526162026170.png,car,4,vehicles,0,1,6,1,0.2727272727272727,-0.44884071749444115,1
car_sketch_age4_cdm_run_v31526239192649,car_sketch_age4_cdm_run_v31526239192649.png,car,4,vehicles,1,0,4,0,0.2,-0.9284957268348605,1
car_sketch_age4_cdm_run_v31526250064091,car_sketch_age4_cdm_run_v31526250064091.png,car,4,vehicles,5,0,6,0,0.6666666666666666,-1.0344232376423252,1
car_sketch_age4_cdm_run_v31526673903441,car_sketch_age4_cdm_run_v31526673903441.png,car,4,vehicles,2,0,4,1,0.46153846153846156,-0.19765636972145473,1
car_sketch_age4_cdm_run_v31526763707135,car_sketch_age4_cdm_run_v31526763707135.png,car,4,vehicles,4,1,9,1,0.625,-0.2699893071105913,1
car_sketch_age4_cdm_run_v31532643410894,car_sketch_age4_cdm_run_v31532643410894.png,car,4,vehicles,1,1,9,0,0.5714285714285714,-1.6380184823132227,1
car_sketch_age4_cdm_run_v31532715129943,car_sketch_age4_cdm_run_v31532715129943.png,car,4,vehicles,1,1,5,0,0.75,-1.1313231650503726,1
car_sketch_age4_cdm_run_v31533075663881,car_sketch_age4_cdm_run_v31533075663881.png,car,4,vehicles,2,0,3,1,0.625,-0.6437732262843485,1
car_sketch_age4_cdm_run_v31533244161520,car_sketch_age4_cdm_run_v31533244161520.png,car,4,vehicles,1,1,2,1,0.14285714285714285,-0.47502500000893766,1
car_sketch_age4_cdm_run_v31533323370032,car_sketch_age4_cdm_run_v31533323370032.png,car,4,vehicles,0,1,1,0,0.2,-1.3318336582569223,1
car_sketch_age4_cdm_run_v31533404883967,car_sketch_age4_cdm_run_v31533404883967.png,car,4,vehicles,1,0,2,1,0.5714285714285714,-0.47023800276025607,1
car_sketch_age4_cdm_run_v31533424380615,car_sketch_age4_cdm_run_v31533424380615.png,car,4,vehicles,4,0,7,0,0.3333333333333333,-0.9894595721754339,1
car_sketch_age4_cdm_run_v31533501243808,car_sketch_age4_cdm_run_v31533501243808.png,car,4,vehicles,4,0,7,0,0.3333333333333333,-0.6352792266431653,1
car_sketch_age4_cdm_run_v31533507748485,car_sketch_age4_cdm_run_v31533507748485.png,car,4,vehicles,3,1,5,1,0.7857142857142857,-0.5235600188423056,1
car_sketch_age4_cdm_run_v31533665646277,car_sketch_age4_cdm_run_v31533665646277.png,car,4,vehicles,0,1,1,0,0.18181818181818182,-2.4257877624433473,1
car_sketch_age4_cdm_run_v31533916799721,car_sketch_age4_cdm_run_v31533916799721.png,car,4,vehicles,2,0,3,1,0.9,0.19428834297267492,1
car_sketch_age4_cdm_run_v31534622195685,car_sketch_age4_cdm_run_v31534622195685.png,car,4,vehicles,5,0,7,1,0.8,-0.37218599665270924,1
car_sketch_age4_cdm_run_v31534628023931,car_sketch_age4_cdm_run_v31534628023931.png,car,4,vehicles,0,1,3,1,0.25,-0.34984017408113227,1
car_sketch_age4_cdm_run_v31534791081013,car_sketch_age4_cdm_run_v31534791081013.png,car,4,vehicles,4,1,7,1,0.7,-0.5225199359752062,1
car_sketch_age4_cdm_run_v31535138252650,car_sketch_age4_cdm_run_v31535138252650.png,car,4,vehicles,0,1,1,1,0.35294117647058826,-0.8183371112545538,1
car_sketch_age4_cdm_run_v31535480569999,car_sketch_age4_cdm_run_v31535480569999.png,car,4,vehicles,0,1,2,1,0.1111111111111111,-0.31684221854761135,1
car_sketch_age4_cdm_run_v31535836657888,car_sketch_age4_cdm_run_v31535836657888.png,car,4,vehicles,0,1,5,0,0.15384615384615385,-1.7402153601305275,1
car_sketch_age5_cdm_run_v31526157427450,car_sketch_age5_cdm_run_v31526157427450.png,car,5,vehicles,2,1,6,0,0.75,-0.7762326233747178,1
car_sketch_age5_cdm_run_v31526498877100,car_sketch_age5_cdm_run_v31526498877100.png,car,5,vehicles,3,1,8,1,0,-0.2987475518506959,1
car_sketch_age5_cdm_run_v31526499554039,car_sketch_age5_cdm_run_v31526499554039.png,car,5,vehicles,3,0,6,0,0.8,-0.6776807873908981,1
car_sketch_age5_cdm_run_v31527794044672,car_sketch_age5_cdm_run_v31527794044672.png,car,5,vehicles,1,1,3,1,0.36363636363636365,-0.9047281035971695,1
car_sketch_age5_cdm_run_v31532468496401,car_sketch_age5_cdm_run_v31532468496401.png,car,5,vehicles,3,0,5,1,0.5384615384615384,-0.3391767696579473,1
car_sketch_age5_cdm_run_v31532549292414,car_sketch_age5_cdm_run_v31532549292414.png,car,5,vehicles,2,0,3,1,0.375,-0.07643017363017204,1
car_sketch_age5_cdm_run_v31532982445797,car_sketch_age5_cdm_run_v31532982445797.png,car,5,vehicles,1,0,1,1,0.875,-0.5743953726872739,1
car_sketch_age5_cdm_run_v31533337322045,car_sketch_age5_cdm_run_v31533337322045.png,car,5,vehicles,2,0,4,0,0,-0.6462775481239964,1
car_sketch_age5_cdm_run_v31534023554835,car_sketch_age5_cdm_run_v31534023554835.png,car,5,vehicles,4,0,7,1,0.5,-0.052109441750004266,1
car_sketch_age5_cdm_run_v31534026736404,car_sketch_age5_cdm_run_v31534026736404.png,car,5,vehicles,1,1,3,1,0.9,0.07611564291259063,1
car_sketch_age5_cdm_run_v31534109653532,car_sketch_age5_cdm_run_v31534109653532.png,car,5,vehicles,3,0,7,1,0.8571428571428571,-0.39026208785478883,1
car_sketch_age5_cdm_run_v31534114853923,car_sketch_age5_cdm_run_v31534114853923.png,car,5,vehicles,3,0,5,1,0.6363636363636364,-0.008697657364065796,1
car_sketch_age5_cdm_run_v31534115334473,car_sketch_age5_cdm_run_v31534115334473.png,car,5,vehicles,2,1,8,0,0.25,-1.3171580912265597,1
car_sketch_age5_cdm_run_v31534268537168,car_sketch_age5_cdm_run_v31534268537168.png,car,5,vehicles,0,1,7,0,0,-1.274934334714658,1
car_sketch_age5_cdm_run_v31534269898831,car_sketch_age5_cdm_run_v31534269898831.png,car,5,vehicles,1,1,3,1,0.45454545454545453,-0.3934169832281598,1
car_sketch_age5_cdm_run_v31534283389631,car_sketch_age5_cdm_run_v31534283389631.png,car,5,vehicles,0,1,4,0,0,-1.5828183428402534,1
car_sketch_age5_cdm_run_v31534361101159,car_sketch_age5_cdm_run_v31534361101159.png,car,5,vehicles,2,0,3,1,0.6,-0.7126912053080554,1
car_sketch_age5_cdm_run_v31534454579169,car_sketch_age5_cdm_run_v31534454579169.png,car,5,vehicles,4,0,7,1,0.6,-0.2733459895999274,1
car_sketch_age5_cdm_run_v31534615862265,car_sketch_age5_cdm_run_v31534615862265.png,car,5,vehicles,3,0,7,0,0.6,-1.7902407982575759,1
car_sketch_age5_cdm_run_v31534714393295,car_sketch_age5_cdm_run_v31534714393295.png,car,5,vehicles,6,0,8,1,0.875,-0.6407411236185161,1
car_sketch_age5_cdm_run_v31535047381610,car_sketch_age5_cdm_run_v31535047381610.png,car,5,vehicles,0,1,1,1,0,-0.35190919841589896,1
car_sketch_age5_cdm_run_v31535744931551,car_sketch_age5_cdm_run_v31535744931551.png,car,5,vehicles,6,0,9,1,0.8571428571428571,-0.39526687686781453,1
car_sketch_age5_cdm_run_v31536015899873,car_sketch_age5_cdm_run_v31536015899873.png,car,5,vehicles,0,1,9,0,0.3333333333333333,-0.7923302598143687,1
car_sketch_age6_cdm_run_v31526251554792,car_sketch_age6_cdm_run_v31526251554792.png,car,6,vehicles,2,0,4,1,0.6363636363636364,-0.20729549715295062,1
car_sketch_age6_cdm_run_v31526665223948,car_sketch_age6_cdm_run_v31526665223948.png,car,6,vehicles,2,0,5,1,1,0.3677181360368974,1
car_sketch_age6_cdm_run_v31532548328580,car_sketch_age6_cdm_run_v31532548328580.png,car,6,vehicles,3,1,13,1,0.6666666666666666,-0.4156582913664767,1
car_sketch_age6_cdm_run_v31532805314914,car_sketch_age6_cdm_run_v31532805314914.png,car,6,vehicles,2,0,4,1,1,-0.044651162441809916,1
car_sketch_age6_cdm_run_v31532810871513,car_sketch_age6_cdm_run_v31532810871513.png,car,6,vehicles,7,1,17,1,0.625,-0.6829421816995275,1
car_sketch_age6_cdm_run_v31533063763887,car_sketch_age6_cdm_run_v31533063763887.png,car,6,vehicles,6,0,7,1,0.5384615384615384,-0.36521940684151927,1
car_sketch_age6_cdm_run_v31533065061260,car_sketch_age6_cdm_run_v31533065061260.png,car,6,vehicles,1,0,2,1,0.7142857142857143,-0.40537662597206414,1
car_sketch_age6_cdm_run_v31533425697511,car_sketch_age6_cdm_run_v31533425697511.png,car,6,vehicles,1,1,5,0,0.18181818181818182,-1.7117678822087548,1
car_sketch_age6_cdm_run_v31533592571677,car_sketch_age6_cdm_run_v31533592571677.png,car,6,vehicles,1,0,4,1,1,0.21808184120742274,1
car_sketch_age6_cdm_run_v31534022233782,car_sketch_age6_cdm_run_v31534022233782.png,car,6,vehicles,3,1,7,1,0.75,0.3111679927579993,1
car_sketch_age6_cdm_run_v31534110873366,car_sketch_age6_cdm_run_v31534110873366.png,car,6,vehicles,6,0,7,1,0.4444444444444444,-0.29666539767386885,1
car_sketch_age6_cdm_run_v31534274873024,car_sketch_age6_cdm_run_v31534274873024.png,car,6,vehicles,3,0,4,0,0.5555555555555556,-1.714843486294483,1
car_sketch_age6_cdm_run_v31534365718385,car_sketch_age6_cdm_run_v31534365718385.png,car,6,vehicles,0,1,2,1,0.2727272727272727,-0.44523236841306657,1
car_sketch_age6_cdm_run_v31534373946851,car_sketch_age6_cdm_run_v31534373946851.png,car,6,vehicles,1,1,3,1,0.125,-0.2385006806469047,1
car_sketch_age6_cdm_run_v31534462278048,car_sketch_age6_cdm_run_v31534462278048.png,car,6,vehicles,1,1,6,0,0.2222222222222222,-1.111946669548993,1
car_sketch_age6_cdm_run_v31534544826607,car_sketch_age6_cdm_run_v31534544826607.png,car,6,vehicles,3,1,8,1,0.3333333333333333,-0.30298414521084416,1
car_sketch_age6_cdm_run_v31534545375072,car_sketch_age6_cdm_run_v31534545375072.png,car,6,vehicles,1,1,5,0,0.2727272727272727,-0.6727707628211429,1
car_sketch_age6_cdm_run_v31535225488118,car_sketch_age6_cdm_run_v31535225488118.png,car,6,vehicles,7,0,8,0,0.7333333333333333,-0.6555909176793498,1
car_sketch_age6_cdm_run_v31535318693682,car_sketch_age6_cdm_run_v31535318693682.png,car,6,vehicles,1,0,2,0,0.8125,-0.863792094169856,1
car_sketch_age6_cdm_run_v31535325173638,car_sketch_age6_cdm_run_v31535325173638.png,car,6,vehicles,3,0,3,1,0.6666666666666666,0.17140488007540475,1
car_sketch_age6_cdm_run_v31535837101386,car_sketch_age6_cdm_run_v31535837101386.png,car,6,vehicles,1,1,5,1,0.75,0.19437778312835988,1
car_sketch_age7_cdm_run_v31526061922561,car_sketch_age7_cdm_run_v31526061922561.png,car,7,vehicles,1,0,2,1,0.5454545454545454,0.0847318352031598,1
car_sketch_age7_cdm_run_v31526064586872,car_sketch_age7_cdm_run_v31526064586872.png,car,7,vehicles,0,1,1,0,0,-1.71272493715566,1
car_sketch_age7_cdm_run_v31526244386384,car_sketch_age7_cdm_run_v31526244386384.png,car,7,vehicles,4,1,9,1,0.7142857142857143,-0.2274033714227767,1
car_sketch_age7_cdm_run_v31526768532130,car_sketch_age7_cdm_run_v31526768532130.png,car,7,vehicles,4,0,4,1,0.8571428571428571,-0.32302965151482455,1
car_sketch_age7_cdm_run_v31527789844695,car_sketch_age7_cdm_run_v31527789844695.png,car,7,vehicles,1,1,6,0,0,-1.3133219792992954,1
car_sketch_age7_cdm_run_v31532469838867,car_sketch_age7_cdm_run_v31532469838867.png,car,7,vehicles,7,0,8,1,0.8,-0.5208668180606313,1
